Facility.ID,PSI_03.x,PSI_06.x,PSI_08.x,PSI_09.x,PSI_10.x,PSI_11.x,PSI_12.x,PSI_13.x,PSI_14.x,PSI_15.x,PSI_90.x,MORT_30_COPD,MORT_30_HF,MORT_30_PN,READM-30-HF-HRRP,READM-30-COPD-HRRP,READM-30-PN-HRRP,H_COMP_1_STAR_RATING.x,H_COMP_2_STAR_RATING.x,H_COMP_3_STAR_RATING.x,H_COMP_5_STAR_RATING.x,H_COMP_6_STAR_RATING.x,H_COMP_7_STAR_RATING.x,H_CLEAN_STAR_RATING.x,H_QUIET_STAR_RATING.x,H_HSP_RATING_STAR_RATING.x,H_RECMND_STAR_RATING.x,H_STAR_RATING.x,HAI_6_SIR,OP-10,OP_18b,SEP_1,SEP_SH_3HR,SEV_SEP_3HR,SEV_SEP_6HR,EDAC_30_HF,EDAC_30_PN,OP_32,OP_36,READM_30_COPD,READM_30_HF,READM_30_HOSP_WIDE,READM_30_PN,PSI.90.W.Z.Score,CAUTI.W.Z.Score,CDI.W.Z.Score,Total.HAC.Score,MSPB-1.x,MORT.30.COPD.Measure.Score,MORT.30.HF.Measure.Score,MORT.30.PN.Measure.Score,MSPB.1.Measure.Score,Communication.with.Nurses.Dimension.Score,Communication.with.Doctors.Dimension.Score,Responsiveness.of.Hospital.Staff.Dimension.Score,Care.Transition.Dimension.Score,Communication.About.Medicines.Dimension.Score,Cleanliness.and.Quietness.of.Hospital.Environment.Dimension.Score,Discharge.Information.Dimension.Score,Overall.Rating.of.Hospital.Dimension.Score,HCAHPS.Base.Score,HCAHPS.Consistency.Score,HAI.6.Measure.Score,Weighted.Normalized.Clinical.Outcomes.Domain.Score,Unweighted.Person.and.Community.Engagement.Domain.Score,Weighted.Person.and.Community.Engagement.Domain.Score,Unweighted.Normalized.Efficiency.and.Cost.Reduction.Domain.Score,Weighted.Efficiency.and.Cost.Reduction.Domain.Score,Total.Performance.Score
50129,0.451781,0.208434,0.105584,2.325985,1.266406,4.808079,5.223759,4.997633,0.841668,1.385137,1.031706,7.9,10.5,17.9,1.0479,1.0004,1.1033,3,2,3,2,2,2,2,2,3,3,2,1.501,1.4,173,72,95,87,94,11.2,17.9,NA,1.1,19.4,21.1,15.8,18.5,0.7564,0.0391,1.2179,0.1685,1.032933,0,7,0,0,0,1,0,0,0,0,0,0,1,15,0,5,16,4,0,0,16.5
50131,0.931395,0.223591,0.09368,2.477348,1.396253,4.32749,2.852084,4.572859,0.852137,1.150903,1.010739,8.3,14.2,17.3,0.9587,1.0001,1.0504,4,4,3,3,4,4,3,2,4,4,4,0,1.2,122,61,76,93,97,-25.1,-9.6,15,1.1,20,21.9,14.6,16.9,-0.2341,0.3866,-0.9817,-0.5562,0.895418,0,0,2,7,3,7,1,4,0,1,4,4,24,17,7,8.333333333333,41,13.666666666667,70,23.333333333333,45.333333333333
50132,0.429354,0.209463,0.09188,2.340086,1.414262,4.524281,4.134456,5.779312,0.845997,1.013256,0.993996,6.4,8.8,11.3,1.0099,0.9773,0.9108,3,2,3,4,3,2,3,2,3,3,3,0.727,0.7,162,87,93,100,100,42.2,13.4,NA,1,19,20.1,14.5,15.1,0.7103,0.7466,-0.4334,0.307,1.265463,9,10,10,0,2,3,4,3,6,2,0,3,23,18,2,24,41,10.25,0,0,45.25
50133,0.110765,0.214992,0.090138,2.122082,1.253476,6.591902,5.07904,5.440575,1.077474,1.406914,1.001666,9.3,13.5,19,1.0272,0.999,0.9375,2,1,2,2,2,1,2,1,2,1,2,0.245,0.9,168,66,88,82,95,23.8,-0.2,16.7,1.1,19.5,22.2,15.5,15.1,0.8844,0.6273,0.4567,0.5688,0.973503,0,0,1,1,0,0,0,1,0,1,3,1,6,12,7,3.5,18,4.5,10,2.5,24.5
50135,0.07881,0.187164,0.089469,2.271597,1.405398,4.593526,2.971348,5.270344,0.849761,1.34212,0.812876,5.6,8.2,8.6,1.037,0.9577,1.102,1,1,1,1,1,1,1,1,1,1,1,0.417,0,170,38,85,56,86,45.3,56.4,NA,1.1,19.7,23.5,15.5,18.5,-0.629,-0.3502,2.0113,0.6664,1.304259,10,10,10,0,0,0,1,0,0,0,0,1,2,7,0,25,9,2.25,0,0,32.875
50136,0.326868,0.220235,0.094232,2.466031,1.411092,5.401496,4.17091,4.504432,0.847106,1.486812,0.948203,7.5,9.4,12,0.9513,0.9378,0.9515,3,3,3,2,4,3,3,2,3,3,3,0.202,1.7,168,48,86,66,83,-22.7,-6.6,16.9,1,18.8,20.9,14.2,15.4,2.3824,2.1532,-1.6396,0.0029,0.959174,5,9,10,2,1,2,0,0,0,0,3,0,6,16,9,22,22,7.333333333333,20,6.666666666667,36
50137,1.16317,0.227416,0.095475,2.513758,1.410701,4.871263,3.443205,4.781181,NA,1.170492,1.138924,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,3,3,3,3,3,0.363,NA,NA,68,87,82,100,NA,NA,NA,NA,NA,NA,15.6,NA,2.3824,0.7759,-1.0849,0.0869,0.997212,NA,NA,NA,0,0,1,0,0,0,0,0,2,3,16,6,NA,19,6.333333333333,0,0,23.666666666667
50138,0.300034,0.221741,0.0948,2.516679,1.281852,5.185137,4.63392,4.877831,0.857473,1.144242,0.960095,NA,NA,NA,0.9894,NA,NA,3,3,3,3,3,3,2,2,4,4,3,0.476,NA,NA,61,76,88,98,NA,NA,NA,NA,NA,NA,15.6,NA,0.5433,0.5498,-0.1044,0.2873,0.971853,NA,0,NA,2,1,1,0,3,0,0,1,2,8,17,5,NA,25,8.333333333333,20,6.666666666667,31
50139,0.921865,0.223043,0.095139,2.480563,1.396515,NA,3.332384,5.36565,0.852347,1.154022,1.12328,NA,NA,NA,1.0318,NA,NA,3,3,3,3,3,3,2,3,3,3,3,0.618,NA,NA,77,90,88,100,NA,NA,NA,NA,NA,NA,15.4,NA,0.1472,0.6336,0.3019,-0.0553,0.79742,NA,NA,NA,10,1,0,1,1,1,0,1,2,7,18,3,NA,25,8.333333333333,100,33.333333333333,54.333333333333
50140,1.369745,0.221025,0.094716,2.380145,1.38305,5.548364,3.632541,5.077027,0.848444,1.117005,1.236986,NA,NA,13.4,0.9692,NA,0.9872,4,3,3,4,4,4,3,3,4,4,4,0.616,NA,NA,71,87,85,95,NA,NA,NA,NA,NA,NA,15.6,NA,1.402,0.1689,0.2923,-0.0366,0.932284,NA,4,NA,4,2,2,1,3,5,1,4,5,23,20,2,NA,43,14.333333333333,40,13.333333333333,36.333333333333
50145,0.296354,0.212645,0.111617,2.549777,1.112339,4.093133,3.009693,4.57758,0.80752,1.615671,0.82974,7.6,11.1,15.4,0.9147,1.0433,0.8119,4,3,4,3,2,3,4,3,4,5,3,0.816,1.3,158,49,74,78,83,-3.2,-13.1,17.8,1,20.6,19.5,14.4,14,-1.3979,2.1532,0.4148,-0.0762,0.917778,0,1,5,5,2,3,4,2,0,2,0,6,19,15,1,12,34,8.5,50,12.5,40.5
50149,0.701533,0.218471,0.094444,2.401205,1.410603,5.907504,3.562448,5.975774,0.850626,1.136499,1.101067,7.7,8.2,13.3,1.042,1.0573,0.9619,2,1,1,2,2,2,2,2,2,2,2,0.373,0,220,81,95,86,100,-15.3,-2.7,15.7,NA,20.3,23,15.5,16.3,1.399,0.801,-0.0657,0.3352,0.948809,2,10,7,3,0,0,0,1,0,0,0,0,1,12,4,16.875,13,3.25,30,7.5,35.125
50150,1.330492,0.21477,0.093256,2.393426,1.406949,6.873072,3.793051,4.717915,0.830421,1.011775,1.253849,6.3,10.5,15.7,0.9926,0.9257,0.9388,4,3,3,3,4,3,3,2,3,3,3,0.896,4.5,126,67,79,91,100,-1.5,-8.5,NA,1.1,18.5,20.1,14.8,15.1,2.3824,-0.6098,-0.5076,0.6585,0.923975,4,0,3,5,3,1,1,1,1,0,5,1,13,16,3,8.5,29,7.25,50,12.5,43.25
50152,1.132199,0.222176,0.093978,2.414342,1.401174,5.350631,2.806979,4.683333,0.848728,1.135416,1.101497,8.1,13.1,14.4,1.1361,1.0167,1.0112,2,3,1,2,2,2,3,1,2,2,2,0,0,104,61,87,82,94,67,20.1,15.2,1,21.3,24.9,15.3,17.2,1.6333,-0.5826,-1.3945,-0.2862,1.009419,0,0,6,0,0,0,1,0,0,2,0,0,3,11,10,10,14,3.5,0,0,24.333333333333
50158,0.239052,0.218968,0.093604,2.48255,NA,NA,3.114512,NA,NA,1.161118,0.858743,7.4,7.8,10.1,0.9901,0.9865,1.1021,2,2,2,2,2,2,3,3,3,2,2,1.063,NA,90,89,94,95,100,24.3,31.3,NA,NA,19.8,21.6,15.8,18.2,-1.0361,-1.5517,-0.0303,-0.6364,1.1071820000000001,0,10,10,0,0,0,0,0,0,1,0,0,1,14,0,16.666666666667,15,3.75,0,0,32.916666666667
50159,0.761579,0.220353,0.094219,3.023455,NA,NA,5.793768,NA,0.842885,1.381852,1.174309,9.1,13,16.5,0.9479,1.0362,1.0057,2,2,2,3,3,2,3,2,3,3,2,0.633,1,175,46,79,71,85,-26.3,33,15.7,1,20.2,20.1,15.9,17.6,0.5631,2.1532,0.2536,0.5712,0.97277,0,0,4,1,0,0,0,1,0,2,1,1,5,14,3,6.5,19,4.75,10,2.5,21.25
50167,1.499463,0.219607,0.094643,2.565945,1.404248,4.526885,3.882576,5.22402,1.003558,1.494673,1.281323,8.4,11.2,17.4,1.0258,0.9685,1.0928,2,1,2,1,3,1,2,1,2,2,2,0.217,1.5,227,63,79,95,90,-21,-8.6,17.3,1,18.7,21.9,15.8,18.3,2.3824,1.8539,-1.3139,1.2425,1.021867,0,0,5,0,0,0,3,0,0,0,1,0,4,11,7,4.166666666667,15,3.75,0,0,12.416666666667
50168,0.328392,0.216206,0.103073,2.360324,1.259346,3.862264,3.503431,3.677991,0.806301,1.138326,0.80177,8.5,11.7,15.7,0.9549,0.9688,0.9285,3,3,3,3,4,3,3,3,4,4,3,0.153,2.2,204,59,89,76,91,0.6,1,12.8,0.8,18.9,21.2,14.6,15.6,-0.3161,1.1359,-1.5074,-0.2253,1.040707,1,2,3,0,0,0,0,0,0,0,3,4,7,17,9,12,24,6,0,0,27.5
50169,0.861742,0.194069,0.090821,3.198042,1.339768,5.882864,3.496754,5.95818,0.823867,1.2492,1.150617,7.9,8.2,13.1,1.0914,1.0535,1.1184,4,3,3,4,3,3,3,3,4,4,3,0.729,1.9,157,55,87,78,84,6.3,15.2,14.2,1.1,20.3,23.7,16.2,16.8,0.6285,0.4829,-0.0561,0.1357,0.949648,0,10,7,3,2,0,1,0,5,0,2,6,16,19,1,18.5,35,8.75,30,7.5,40.25
50174,0.781188,0.228354,0.099938,3.027448,1.463603,3.425747,5.459859,4.113821,0.797909,0.818774,1.059466,9.6,11.7,16,0.9035,0.9231,0.8949,3,2,2,2,3,2,3,1,3,3,2,0.134,1.8,160,67,92,82,86,-4.5,4.9,14.2,1,19.4,19.7,14.9,15,0.9084,1.2238,-0.2657,0.2358,0.98308,0,6,4,1,1,0,0,0,0,0,0,0,1,12,9,14.5,13,3.25,10,2.5,31.75
50179,0.176104,0.236342,0.092561,2.217549,1.390496,4.342846,3.442796,5.578983,0.978121,1.000875,0.871076,7.5,12.1,19.2,1.1603,0.9806,1.2315,3,2,3,5,3,2,3,1,3,2,3,0.237,0.3,156,82,96,88,95,38.1,45.4,15.8,0.9,19.4,24.9,15.5,19.7,-0.7562,-0.8798,-0.6624,0.1191,1.030335,0,0,0,0,0,0,1,0,7,0,0,1,9,15,7,7.5,24,6,0,0,23
50180,0.311696,0.312181,0.107723,2.667388,1.179495,7.674641,2.568843,5.814563,0.94425,0.987332,0.988242,7.5,8.7,13.3,1.0292,1.0218,1.006,4,3,3,3,3,4,3,3,4,4,3,0.383,1,194,48,80,76,84,8.4,-8.8,15.5,1.3,21,22.4,15.4,16.3,-1.2171,-0.1681,-0.2915,-0.4322,0.962518,5,10,10,2,2,3,3,2,3,2,2,3,20,19,5,22.5,39,9.75,20,5,46.75
50191,0.784308,0.250228,0.105948,2.324081,1.388066,5.463418,3.341798,6.330802,0.839035,1.438849,1.131148,8,12.2,17.1,1.1241,1.0089,0.9634,2,2,1,3,3,2,3,2,3,2,2,0.554,2,155,52,84,70,91,51.6,2.1,15.7,1,19.7,24.8,16.4,15.5,-0.3097,1.071,0.2374,0.3456,1.085487,0,0,6,0,0,0,0,0,0,0,0,0,0,11,2,5.625,11,2.75,0,0,16.375
50192,0.5459,0.229501,0.095516,NA,NA,NA,NA,NA,NA,NA,0.985816,NA,NA,14,NA,1.0149,0.9324,2,2,3,3,3,1,3,2,3,3,2,NA,0.7,124,NA,NA,NA,NA,NA,-29.8,NA,NA,NA,NA,15.3,15.8,-0.0174,NA,-1.946,-0.9817,0.99494,0,NA,7,0,0,0,0,0,2,0,2,3,7,11,10,11.666666666667,18,6,0,0,17.666666666667
50194,0.795725,0.222057,0.107254,2.447589,1.39991,5.663479,3.676601,4.658566,0.85098,1.090676,1.060879,8.8,13.4,19.4,0.9292,1.0671,1.1031,3,3,3,2,5,2,3,2,3,2,3,0.721,1,182,55,84,73,98,-13.4,29.8,15.7,1.1,20.8,20,15.7,18.7,-0.1239,0.4159,1.3953,-0.0516,0.991904,0,0,0,0,2,3,3,3,0,0,9,0,20,15,0,1.25,35,8.75,0,0,10
50195,0.552201,0.224798,0.087307,3.383028,1.250622,3.166601,3.794431,4.499518,0.82425,1.213539,0.921147,7.9,10.2,16.7,1.1373,1.1356,1.2413,3,3,3,2,3,3,4,2,3,3,3,0.701,0.6,136,70,98,85,89,32.1,52.2,16.9,0.9,21.5,23.2,16.6,19,-0.4834,2.036,0.5277,0.4776,0.999152,0,5,0,0,0,2,0,1,0,0,2,2,7,16,5,9.5,23,5.75,0,0,22.75
50197,0.540687,0.204753,0.090944,2.625499,1.457807,6.049744,2.944209,5.086092,0.824985,1.6553,1.001681,8.3,9.3,11.5,0.928,0.9894,0.9406,4,4,3,3,4,4,4,3,4,5,4,0.491,0.4,130,86,92,93,100,7.5,-3.7,16.8,0.9,19.8,21.8,15,16.3,-0.0885,0.6901,-0.0464,0.0839,0.956479,0,10,10,3,3,6,1,5,0,5,6,8,34,18,3,18,52,13,30,7.5,43.5
50204,0.230567,0.249921,0.093295,2.223126,1.378707,4.772755,3.03611,6.578157,0.838612,2.051109,0.962715,8.8,9.9,16.2,1.1039,1.038,1.1225,3,1,3,2,2,2,3,3,3,3,2,0.368,0,221,70,100,79,81,0.9,46.4,NA,1.1,20.3,24.1,16.2,18.2,0.1325,-0.7835,0.0246,0.0638,1.045378,0,6,4,0,0,0,2,0,0,2,0,0,4,15,5,11.5,19,4.75,0,0,29.25
50205,0.333554,0.22449,0.095002,2.522404,NA,NA,3.450564,NA,NA,1.178386,0.913298,NA,NA,9.6,1.0209,0.9689,1.0047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,22.9,NA,NA,NA,NA,15.5,16.3,-0.9174,NA,-1.946,-1.4317,1.428652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50211,0.303612,0.220803,0.094579,2.767943,1.420345,4.959079,3.332843,4.847711,0.855654,1.157091,0.896723,7.2,9.7,15,1.0334,1.0719,1.029,1,1,1,1,1,1,1,1,2,2,1,0.439,0.9,134,46,NA,62,NA,5.8,8.8,NA,NA,20.8,22.8,16.2,16.5,-0.7701,0.3761,0.2342,0.4612,1.049643,2,2,6,0,0,0,0,0,0,0,0,0,0,11,0,9.375,11,2.75,0,0,24.625
50222,0.107666,0.243346,0.089602,2.577873,1.86915,5.145718,3.049629,6.160138,0.827779,1.182507,0.925212,7.4,8.1,12.5,1.0072,1.1024,1.0345,3,3,3,3,3,4,3,2,3,3,3,0.261,0,214,72,86,92,95,10.7,7.8,17.6,1,21.5,21.8,14.9,17.6,-0.4518,-0.6119,-0.2786,0.4725,0.950725,4,7,8,3,0,1,0,5,0,0,1,0,7,18,6,19,25,6.25,30,7.5,41.25
50224,0.420409,0.171114,0.085446,2.2464750000000002,1.905545,4.074685,5.318039,4.369074,0.741998,1.405865,1.000364,8.7,9.4,14.2,0.9638,1.0257,1.0803,4,3,3,3,3,4,4,3,5,5,4,0.453,3.9,188,75,84,89,100,11.2,17.2,13,1.1,20,21.5,16.4,18.5,0.5647,-1.267,-0.4979,-0.372,1.025781,1,9,6,0,2,2,0,3,0,1,0,8,16,18,4,16.25,34,8.5,0,0,39.25
50226,0.495719,0.201802,0.092827,2.709443,1.332366,4.54452,3.742024,4.378569,0.846707,1.410722,0.934846,7.4,10.1,14.3,1.0291,1.001,1.0056,2,2,3,3,2,1,2,2,2,2,2,0.426,6,172,52,85,78,78,-6,18.7,14.6,1.2,20,21.4,15.5,17.4,-0.8877,-0.8023,-0.2012,-0.7698,1.147752,0,5,4,0,0,0,0,0,0,0,0,0,0,14,6,14,14,3.5,0,0,31.5
50228,1.180431,0.313978,0.092492,3.206406,1.355889,5.927393,3.999327,4.330513,0.965989,2.616603,1.25345,7.1,10.6,14.2,1.0015,0.9973,1.0345,3,3,3,3,3,3,3,3,3,3,3,0.837,0.5,263,27,78,50,77,28.9,59.8,19.5,1.2,20.3,23.2,15.8,16.9,1.7509,0.2254,-0.1012,0.6327,0.973523,0,3,6,1,1,1,0,1,2,2,0,2,9,17,3,10,26,6.5,10,2.5,24.5
50230,0.161434,0.208814,0.093789,2.483212,NA,NA,3.189981,NA,0.854856,1.126681,0.842931,8.1,8.3,13.3,0.9987,1.0136,1.0104,2,1,3,2,2,1,3,1,2,2,2,0.4,0,125,87,94,95,92,-15.1,21,18.1,NA,19.9,22,14.7,15.8,-1.1214,-0.7688,-0.4528,-0.7963,1.09074,0,10,10,0,0,0,0,0,0,0,0,0,0,13,7,16.25,13,3.25,0,0,42
50231,0.306451,0.230999,0.104599,2.149565,1.378636,6.221127,3.365072,4.960848,0.824283,1.639687,0.94847,8.3,11,13.8,1.0317,1.0035,1.0551,2,1,2,2,2,1,2,1,3,3,2,0.566,2.7,209,59,80,81,94,-5.3,-10.7,16.3,1,19.6,22.2,14.6,15.8,-0.6402,-0.1828,-0.3463,0.155,0.988883,0,7,3,1,0,0,1,0,0,0,0,0,1,14,5,12,15,3.75,10,2.5,24.75
50232,0.221631,0.196632,0.091499,2.667707,1.797164,4.508823,2.963967,4.143536,0.845718,1.692845,0.837209,8.1,15.6,16.4,0.9313,0.9977,0.9825,4,3,3,4,5,4,3,1,4,4,4,0.298,4,146,85,94,91,100,-17.5,0,15.6,1,19.4,20.7,15.5,17.8,-1.5047,1.1548,-0.5915,-0.0529,0.95425,0,0,1,3,5,2,2,3,4,0,9,2,27,15,7,9.5,42,10.5,30,7.5,33.125
50234,0.395883,0.225528,0.094006,2.49735,1.406214,4.639055,3.537093,5.341534,0.851202,1.143327,0.943613,NA,11.6,14.6,0.9217,NA,0.9438,4,4,4,4,5,5,4,4,4,4,4,1.156,0,127,71,89,88,96,-9.1,-31.7,17.6,1.2,NA,21.2,15.6,16,-0.795,0.9706,-0.2109,-0.3578,0.866845,NA,0,6,9,8,6,5,10,6,6,9,6,56,20,2,17.777777777778,76,25.333333333333,90,30,73.111111111111
50235,0.64999,0.227112,0.100069,2.067499,1.174849,5.91534,3.375783,5.991399,0.807866,1.532741,1.071595,8.4,8.8,11.4,0.9841,1.0814,1.104,3,2,2,2,2,2,3,3,4,4,3,0.302,1.6,160,73,91,82,95,20.2,41.6,16.5,1.1,20.6,21.6,16.5,18.3,0.1295,1.586,-1.0623,-0.1947,1.013239,0,7,10,0,0,0,0,0,0,0,0,2,2,15,6,18,17,4.25,0,0,36.75
50236,0.240122,0.205093,0.09284,2.605302,1.393575,5.222289,4.548267,5.097891,0.997203,1.03686,0.954129,7.1,12.1,14.3,0.9771,0.9502,1.0445,2,1,3,3,3,2,4,3,3,3,3,0.229,0.7,158,88,94,95,100,20.9,48.4,16.7,1.2,19.7,21.6,16.5,18.5,-0.3135,-0.9719,-1.172,-0.5681,1.039258,7,1,5,0,1,0,2,0,0,3,0,1,7,15,8,12.5,22,5.5,0,0,32
50238,1.145717,0.2729,0.088012,2.194481,1.333637,3.842036,2.612006,5.268578,0.823643,0.864594,1.068788,7.3,9.7,11.9,1.0599,0.9793,0.9922,2,2,1,2,3,3,3,2,3,3,2,0.837,0,217,18,86,56,43,41.4,36.6,15.3,0.9,20.8,24.1,15.2,17.2,1.5004,0.5331,0.36,0.1738,1.136461,7,8,10,0,0,0,0,0,0,0,2,0,2,12,2,22,14,3.5,0,0,33.5
50239,0.200626,0.254899,0.084778,2.155184,1.440165,4.465875,2.859175,4.263669,0.81521,1.554176,0.803611,6.3,6.7,12.1,1.0365,0.9605,1.0881,3,2,3,3,3,2,3,3,3,4,3,0.399,2.2,194,69,89,87,88,29.2,45.6,15.1,1,18.7,22.7,15.6,18.2,-1.5047,0.1207,-0.6108,-0.4092,1.054543,8,10,10,0,0,0,0,0,0,0,0,3,3,17,7,24,20,5,0,0,40.5
50242,1.542724,0.248325,0.11416,3.320695,2.032499,6.374519,3.893272,6.236475,0.796906,2.225665,1.48311,8.1,10.5,15.9,0.9353,0.9859,0.9749,3,3,3,3,3,3,3,1,3,3,3,0.218,0.2,159,72,89,84,98,-10.8,4.2,13.2,1.1,19.5,19.9,14.8,17.1,1.5859,-0.3502,-0.2464,-0.0659,0.99184,3,7,1,0,0,1,1,2,1,0,1,1,7,13,6,12.5,20,5,0,0,27
50243,0.550122,0.263303,0.092407,2.261952,1.65472,4.361723,3.782726,4.498226,0.823915,1.914521,0.990236,7.6,13.7,17.1,1.0322,0.9379,0.9619,2,1,3,3,3,2,2,1,2,3,2,0.711,1,175,49,86,73,78,33.7,15.1,17.4,1,18.1,23.9,15.7,17.4,0.2501,-0.2288,0.1858,0.2103,0.994715,7,0,0,0,0,0,2,0,3,0,2,0,7,12,1,8.5,19,4.75,0,0,17.25
50245,0.23291,0.254428,0.106978,2.522478,1.406615,5.794323,3.746988,5.250872,0.837777,1.074373,0.944197,6.9,12,14.6,0.9643,1.0818,1.0628,2,2,1,2,2,2,2,2,3,2,2,0.24,1.5,204,80,100,92,85,-4.7,11.6,15.8,NA,20.7,20.6,15.4,16.6,0.7533,0.6022,-1.2752,-0.1058,1.052133,3,0,6,1,0,0,0,0,0,0,2,0,2,12,8,9.375,14,3.5,10,2.5,25.875
50248,0.83426,0.261516,0.094484,2.416822,1.420298,4.935127,3.494168,4.855326,1.004708,1.132012,1.058036,7.7,10.8,16.3,1.0652,1.0369,1.0501,3,3,3,3,3,2,3,1,3,3,3,0.36,0,152,61,82,84,94,-10.7,33.2,15.4,1.2,20.3,23.8,15.1,17.1,-0.7436,0.7633,-0.9204,-0.4089,1.067129,0,3,2,0,2,0,0,0,0,0,0,0,2,14,6,4.166666666667,16,4,0,0,25.166666666667
50254,0.232027,0.271865,0.092179,2.32376,1.336502,3.946186,2.536669,5.321433,0.823637,1.31207,0.826414,9.2,11.8,12.3,0.9629,1.0378,0.9882,4,3,3,3,4,3,4,3,4,4,3,0.127,1.2,142,82,95,92,95,2,-16.5,13.6,1.2,20.5,21.9,15.8,16,-1.3167,-0.5721,-0.3367,-0.2829,0.938168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50257,0.443977,0.228064,0.095068,2.498991,NA,NA,3.426741,NA,NA,1.190084,0.940882,7.2,9.9,13.3,0.9674,0.9586,1.0066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.347,NA,NA,NA,NA,NA,NA,-31.8,-15.7,NA,NA,19.6,21.4,15.3,16,-0.4308,NA,2.0113,0.0616,1.065882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50261,0.614086,0.247805,0.093592,2.430974,1.405502,4.597768,4.000998,4.673366,0.836438,1.343407,1.004,9.6,12.5,21.3,0.9803,0.9465,1.0305,3,2,3,3,3,1,3,2,3,2,3,0.709,3.2,175,77,89,90,96,-14,31.5,15.2,0.7,19.1,21.7,15.3,18.2,2.3824,-1.5517,-0.5495,0.4073,0.992845,0,3,4,0,0,0,0,0,1,0,0,0,1,14,1,5,15,3.75,0,0,21.875
50262,0.256088,0.311017,0.087471,2.397108,1.07219,3.627494,5.552344,7.340013,0.736247,0.551327,1.052109,7.6,7.1,13,1.1146,1.0224,1.0587,4,4,3,4,3,4,3,3,5,4,4,1.146,3.4,240,41,65,72,91,56.6,29.8,11.5,0.6,19.5,23.3,15.3,16,0.6326,0.2066,1.3114,0.7011,1.043095,2,10,10,0,3,4,0,7,2,0,0,7,23,19,1,20.5,42,10.5,0,0,36
50272,0.20505,0.245902,0.09272,2.582501,1.376777,4.924949,4.286576,4.384114,0.839592,1.060082,0.889133,10.4,9.6,18.2,0.909,0.9319,0.9433,3,2,3,4,3,3,3,2,3,4,3,0.687,1.5,188,73,92,88,88,-11.7,-8.4,17,1,18.6,20.6,15.5,16.3,-0.967,-0.7751,-0.1786,-0.3565,0.934615,0,1,0,4,0,0,2,3,4,0,1,3,13,18,3,10.5,31,7.75,40,10,40.75
50276,0.939769,0.225427,0.107568,2.424243,1.400472,6.543183,3.169109,5.177102,0.844372,1.832934,1.152431,7.1,8.6,14.6,0.9466,0.9486,0.9374,3,3,3,3,3,3,2,1,3,3,3,0.259,2.4,188,33,83,56,59,25.6,9.7,NA,NA,18.9,21.5,14.9,16.3,0.2173,0.9852,-1.1623000000000001,0.1221,0.892263,4,10,4,7,3,1,1,1,1,1,2,2,12,14,9,15,26,6.5,70,17.5,56
50278,0.47711,0.233418,0.090877,2.047579,1.297341,6.64948,3.193599,5.801238,0.98591,1.22118,1.024251,7.1,9,14.9,1.0091,0.9914,1.0829,3,3,4,3,3,3,3,2,4,4,3,0.277,1,126,62,88,78,97,18,39.1,16.3,1.2,18.9,21.8,14.9,16.9,0.3753,-0.1807,-1.0527,-0.0919,1.035293,0,6,2,0,0,0,4,1,0,0,0,3,8,18,7,11.5,26,6.5,0,0,34
50279,0.50069,0.227777,0.095247,2.526989,NA,NA,3.435926,NA,0.85576700000000006,1.17656,0.958522,9.6,10.8,13.5,0.9831,0.9695,0.9986,2,1,3,3,2,1,2,3,2,2,2,2.347,0.6,146,73,100,82,100,0,-19.2,NA,NA,18.9,22.3,16,17,-0.3054,-1.5517,2.0113,0.0514,0.918371,0,1,8,5,0,0,2,0,0,0,0,0,2,14,0,7.5,16,4,50,12.5,36.5
50280,2.907445,0.166357,0.099192,3.99766,1.472431,10.937386,2.320203,4.477257,0.762602,1.680812,1.786816,10.9,14,21.2,0.9366,0.9202,0.9531,4,2,3,3,3,2,3,1,3,3,3,0.744,1.1,197,68,94,81,85,-5.9,-10.7,16.7,1.3,17.7,21,15.1,16.4,2.3824,0.8931,0.5374,0.8729,0.992185,0,0,0,0,3,0,2,1,1,1,0,1,9,14,3,6,23,5.75,0,0,16.25
50281,0.251472,0.21773,0.093842,2.476451,NA,NA,3.118128,NA,0.844651,1.096565,0.927985,6.3,8.3,12,1.045,0.9556,0.9834,4,3,5,4,4,3,4,3,4,4,4,0.523,1.1,118,66,82,86,95,24.1,61.2,14,NA,18.7,22.5,14.6,17.5,-0.7933,-1.5517,-0.8043,-0.8931,1.26527,3,9,10,0,6,5,8,4,5,4,6,6,44,20,5,18.75,64,16,0,0,55.583333333333
